product_subgroup_desc,style_colour_desc,gender,style_colour_code,period,range_segment,material,product_launch_date,colour_description,distinct_store_count,pareto,month,season,sales,beg_inv,end_inv,total_stock,weeks_selling,standard_selling_price,standard_cost_price,aur,margin  v,margin %,sales v,discount v,discount %,price_metric
Shoulder bag,Handbag Shoulder bag Style 52148,Women,2001790301,202209,Newness,Vinyl,1/1/00,Grey,260,A,September,Fall/Winter,48,92,110,158,23,125,47.46,107.2339,2869.1472,0.56,5147.2272,852.7728,17%,MIDDLE
Shoulder bag,Handbag Shoulder bag Style 52148,Women,2001790301,202210,Newness,Vinyl,1/1/00,Grey,260,A,October,Fall/Winter,25,40,62,87,23,125,47.46,105.994074,1463.35185,0.55,2649.85185,475.14815,18%,MIDDLE
Shoulder bag,Handbag Shoulder bag Style 52148,Women,2001790301,202211,Newness,Vinyl,1/1/00,Grey,260,A,November,Fall/Winter,67,87,138,205,23,125,47.46,78.570224,2143.607541,0.395,5323.427541,3051.572459,57%,MIDDLE
Shoulder bag,Handbag Shoulder bag Style 52148,Women,2001790301,202212,Newness,Vinyl,1/1/00,Grey,260,A,December,Fall/Winter,21,34,42,63,27,125,47.46,88.149652,854.482692,0.46,1851.142692,773.857308,42%,MIDDLE
Shoulder bag,Handbag Shoulder bag Style 52149,Women,2001790302,202211,Carryover EOL,Synthetic Leather,1/12/20,Grey,2,C,November,Fall/Winter,1,1,0,1,5,0,0.0,106.61,106.61,1.0,106.61,-106.61,-100%,ENTRY
Shoulder bag,Handbag Shoulder bag Style 52149,Women,2001790302,202212,Carryover EOL,Synthetic Leather,1/12/20,Grey,2,C,December,Fall/Winter,0,0,0,0,1,0,0.0,66.94,0.0,0.0,0.0,0.0,0%,ENTRY
Shoulder bag,Handbag Shoulder bag Style 52153,Women,2001790451,202210,Carryover EOL,Nylon,28/06/2020,Orange,253,A,October,Fall/Winter,52,130,78,130,9,120,24.38,124.3175,5196.75,0.8,6464.51,-224.51,-3%,ENTRY
Shoulder bag,Handbag Shoulder bag Style 52153,Women,2001790451,202211,Carryover EOL,Nylon,28/06/2020,Orange,253,A,November,Fall/Winter,102,159,222,324,9,120,24.38,90.786508,6672.839298,0.73,9159.599298,3080.400702,34%,ENTRY
Shoulder bag,Handbag Shoulder bag Style 52153,Women,2001790451,202212,Carryover EOL,Nylon,28/06/2020,Orange,253,A,December,Fall/Winter,44,74,100,144,9,120,24.38,109.048111,3725.396884,0.78,4798.116884,481.883116,10%,ENTRY
Shoulder bag,Handbag Shoulder bag Style 53898,Women,2001854653,202212,Carryover,Vinyl,26/08/2019,Brown,1,A,December,Fall/Winter,1,1,0,1,1,115,64.5,106.61,42.11,0.39,106.61,8.39,8%,ENTRY
Tote bag,Handbag Tote bag Style 37600,Women,2000898301,202202,Carryover,Jute,10/7/17,Black Metal,8,Tail,February,Spring/Summer,1,5,4,5,1,150,29.01,77.4,48.39,0.63,77.4,72.6,94%,MIDDLE
Tote bag,Handbag Tote bag Style 37600,Women,2000898301,202203,Carryover,Jute,10/7/17,Black Metal,8,Tail,March,Spring/Summer,1,0,4,5,5,150,29.01,106.61,77.6,0.73,106.61,43.39,41%,MIDDLE
Tote bag,Handbag Tote bag Style 37660,Women,2000899946,202202,Newness,Synthetic suede,10/7/17,Yellow,281,A,February,Spring/Summer,66,215,149,215,44,185,67.78,130.539565,4142.13129,0.48,8615.61129,3594.38871,42%,EXIT
Tote bag,Handbag Tote bag Style 37660,Women,2000899946,202203,Newness,Synthetic suede,10/7/17,Yellow,281,A,March,Spring/Summer,76,192,280,360,44,185,67.78,131.449487,4838.881012,0.48,9990.161012,4069.838988,41%,EXIT
Tote bag,Handbag Tote bag Style 37660,Women,2000899946,202204,Newness,Synthetic suede,10/7/17,Yellow,281,A,April,Spring/Summer,74,196,294,370,44,185,67.78,133.955,4896.95,0.49,9912.67,3777.33,38%,EXIT
Tote bag,Handbag Tote bag Style 37660,Women,2000899946,202205,Newness,Synthetic suede,10/7/17,Yellow,281,A,May,Spring/Summer,70,175,226,298,44,185,67.78,129.485298,4319.37086,0.48,9063.97086,3886.02914,43%,EXIT
Tote bag,Handbag Tote bag Style 37660,Women,2000899946,202206,Newness,Synthetic suede,10/7/17,Yellow,281,A,June,Spring/Summer,64,151,259,323,44,185,67.78,125.470454,3692.189056,0.46,8030.109056,3809.890944,47%,EXIT
Tote bag,Handbag Tote bag Style 37660,Women,2000899946,202207,Newness,Synthetic suede,10/7/17,Yellow,281,A,July,Spring/Summer,56,156,239,297,44,185,67.78,131.664761,3577.546616,0.49,7373.226616,2986.773384,41%,EXIT
Tote bag,Handbag Tote bag Style 37660,Women,2000899946,202208,Newness,Synthetic suede,10/7/17,Yellow,281,A,August,Fall/Winter,67,176,245,313,44,185,67.78,132.254117,4319.765839,0.49,8861.025839,3533.974161,40%,EXIT
Tote bag,Handbag Tote bag Style 37660,Women,2000899946,202209,Newness,Synthetic suede,10/7/17,Yellow,281,A,September,Fall/Winter,84,221,326,412,44,185,67.78,133.78024,5544.02016,0.49,11237.54016,4302.45984,38%,EXIT
Tote bag,Handbag Tote bag Style 37660,Women,2000899946,202210,Newness,Synthetic suede,10/7/17,Yellow,281,A,October,Fall/Winter,80,224,308,388,44,185,67.78,134.8639,5366.712,0.5,10789.112,4010.888,37%,EXIT
Tote bag,Handbag Tote bag Style 37660,Women,2000899946,202211,Newness,Synthetic suede,10/7/17,Yellow,281,A,November,Fall/Winter,72,198,266,338,44,185,67.78,131.5431465,4650.929651,0.485,9531.089651,3788.910349,40%,EXIT
Tote bag,Handbag Tote bag Style 37660,Women,2000899946,202212,Newness,Synthetic suede,10/7/17,Yellow,281,A,December,Fall/Winter,184,391,627,818,44,185,67.78,125.675644,10652.7985,0.46,23124.3185,10915.6815,47%,EXIT
Tote bag,Handbag Tote bag Style 46833,Women,2001581114,202208,Seasonal,Nylon,9/7/19,Cream,7,C,August,Fall/Winter,2,2,0,2,14,145,28.71,109.135,160.85,0.74,218.27,71.73,33%,ENTRY
Tote bag,Handbag Tote bag Style 46833,Women,2001581114,202210,Seasonal,Nylon,9/7/19,Cream,7,C,October,Fall/Winter,2,2,0,2,5,145,28.71,114.88,172.34,0.75,229.76,60.24,26%,ENTRY
Tote bag,Handbag Tote bag Style 46833,Women,2001581114,202211,Seasonal,Nylon,9/7/19,Cream,7,C,November,Fall/Winter,1,1,0,1,5,145,28.71,123.14,94.43,0.77,123.14,21.86,18%,ENTRY
Tote bag,Handbag Tote bag Style 46833,Women,2001581114,202212,Seasonal,Nylon,9/7/19,Cream,7,C,December,Fall/Winter,1,1,0,1,1,145,28.71,57.44,28.73,0.5,57.44,87.56,152%,ENTRY
Tote bag,Handbag Tote bag Style 46834,Women,2001581151,202202,Newness,Vinyl,3/5/20,Cream,262,A,February,Spring/Summer,55,316,256,316,44,150,54.22,116.124909,3404.769995,0.53,6386.869995,1863.130005,29%,MIDDLE
Tote bag,Handbag Tote bag Style 46834,Women,2001581151,202203,Newness,Vinyl,3/5/20,Cream,262,A,March,Spring/Summer,33,83,135,168,44,150,54.22,122.105151,2240.209983,0.56,4029.469983,920.530017,23%,MIDDLE
Tote bag,Handbag Tote bag Style 46834,Women,2001581151,202204,Newness,Vinyl,3/5/20,Cream,262,A,April,Spring/Summer,18,74,70,90,44,150,54.22,128.401904,1335.274272,0.58,2311.234272,388.765728,17%,MIDDLE
Tote bag,Handbag Tote bag Style 46834,Women,2001581151,202205,Newness,Vinyl,3/5/20,Cream,262,A,May,Spring/Summer,23,36,60,83,44,150,54.22,112.971666,1351.288318,0.52,2598.348318,851.651682,33%,MIDDLE
Tote bag,Handbag Tote bag Style 46834,Women,2001581151,202206,Newness,Vinyl,3/5/20,Cream,262,A,June,Spring/Summer,35,82,116,151,44,150,54.22,117.775147,2224.430145,0.54,4122.130145,1127.869855,27%,MIDDLE
Tote bag,Handbag Tote bag Style 46834,Women,2001581151,202207,Newness,Vinyl,3/5/20,Cream,262,A,July,Spring/Summer,37,67,142,179,44,150,54.22,123.784189,2573.874993,0.56,4580.014993,969.985007,21%,MIDDLE
Tote bag,Handbag Tote bag Style 46834,Women,2001581151,202208,Newness,Vinyl,3/5/20,Cream,262,A,August,Fall/Winter,58,90,209,267,44,150,54.22,121.732606,3915.731148,0.55,7060.491148,1639.508852,23%,MIDDLE
Tote bag,Handbag Tote bag Style 46834,Women,2001581151,202209,Newness,Vinyl,3/5/20,Cream,262,A,September,Fall/Winter,67,134,263,332,44,150,54.22,120.772605,4459.024535,0.55,8091.764535,1958.235465,24%,MIDDLE
Tote bag,Handbag Tote bag Style 46834,Women,2001581151,202210,Newness,Vinyl,3/5/20,Cream,262,A,October,Fall/Winter,62,142,221,283,44,150,54.22,124.474274,4355.764988,0.56,7717.404988,1582.595012,21%,MIDDLE
Tote bag,Handbag Tote bag Style 46834,Women,2001581151,202211,Newness,Vinyl,3/5/20,Cream,262,A,November,Fall/Winter,234,375,658,896,44,150,54.22,102.524173,10141.63288,0.47,22829.11289,12270.88711,54%,MIDDLE
Tote bag,Handbag Tote bag Style 46834,Women,2001581151,202212,Newness,Vinyl,3/5/20,Cream,262,A,December,Fall/Winter,134,439,457,591,44,150,54.22,112.889145,7861.66543,0.52,15127.14543,4972.85457,33%,MIDDLE
Tote bag,Handbag Tote bag Style 48512,Women,2001657951,202202,Carryover,Vinyl,26/11/2021,Red,79,Tail,February,Spring/Summer,15,53,38,53,9,120,21.3,84.37525,946.12875,0.75,1265.62875,534.37125,42%,ENTRY
Tote bag,Handbag Tote bag Style 48512,Women,2001657951,202203,Carryover,Vinyl,26/11/2021,Red,79,Tail,March,Spring/Summer,0,2,2,2,9,120,21.3,103.31,0.0,0.0,0.0,0.0,0%,ENTRY
Tote bag,Handbag Tote bag Style 48512,Women,2001657951,202204,Carryover,Vinyl,26/11/2021,Red,79,Tail,April,Spring/Summer,1,1,4,5,9,120,21.3,129.31,108.01,0.84,129.31,-9.31,-7%,ENTRY
Tote bag,Handbag Tote bag Style 48512,Women,2001657951,202207,Carryover,Vinyl,26/11/2021,Red,79,Tail,July,Spring/Summer,1,1,0,1,27,120,21.3,114.88,93.58,0.81,114.88,5.12,4%,ENTRY
Tote bag,Handbag Tote bag Style 48512,Women,2001657951,202208,Carryover,Vinyl,26/11/2021,Red,79,Tail,August,Fall/Winter,0,0,0,0,27,120,21.3,114.88,0.0,0.0,0.0,0.0,0%,ENTRY
Tote bag,Handbag Tote bag Style 48730,Women,2001663229,202202,Carryover,Jute,19/12/2020,Yellow,267,A,February,Spring/Summer,1,1,0,1,14,170,63.18,149.0,85.82,0.58,149.0,21.0,14%,EXIT
Tote bag,Handbag Tote bag Style 48730,Women,2001663229,202203,Carryover,Jute,19/12/2020,Yellow,267,A,March,Spring/Summer,9,41,32,41,40,170,63.18,139.501111,686.889999,0.55,1255.509999,274.490001,22%,EXIT
Tote bag,Handbag Tote bag Style 48730,Women,2001663229,202204,Carryover,Jute,19/12/2020,Yellow,267,A,April,Spring/Summer,148,486,369,523,40,170,63.18,126.085954,9310.081192,0.5,18660.72119,6499.278808,35%,EXIT
Tote bag,Handbag Tote bag Style 48730,Women,2001663229,202205,Carryover,Jute,19/12/2020,Yellow,267,A,May,Spring/Summer,108,273,361,471,40,170,63.18,124.40795,6612.6186,0.49,13436.0586,4923.9414,37%,EXIT
Tote bag,Handbag Tote bag Style 48730,Women,2001663229,202206,Carryover,Jute,19/12/2020,Yellow,267,A,June,Spring/Summer,35,80,128,164,40,170,63.18,116.481126,1865.53941,0.46,4076.83941,1873.16059,46%,EXIT
Tote bag,Handbag Tote bag Style 48730,Women,2001663229,202207,Carryover,Jute,19/12/2020,Yellow,267,A,July,Spring/Summer,12,33,33,45,36,170,63.18,101.058461,454.541532,0.37,1212.701532,827.298468,68%,EXIT
Tote bag,Handbag Tote bag Style 48730,Women,2001663229,202208,Carryover,Jute,19/12/2020,Yellow,267,A,August,Fall/Winter,2,12,12,14,23,170,63.18,91.0375,55.715,0.31,182.075,157.925,87%,EXIT
Tote bag,Handbag Tote bag Style 48730,Women,2001663229,202210,Carryover,Jute,19/12/2020,Yellow,267,A,October,Fall/Winter,0,4,4,4,23,170,63.18,123.14,0.0,0.0,0.0,0.0,0%,EXIT
Tote bag,Handbag Tote bag Style 48730,Women,2001663229,202211,Carryover,Jute,19/12/2020,Yellow,267,A,November,Fall/Winter,0,4,4,4,32,170,63.18,123.14,0.0,0.0,0.0,0.0,0%,EXIT
Tote bag,Handbag Tote bag Style 48730,Women,2001663229,202212,Carryover,Jute,19/12/2020,Yellow,267,A,December,Fall/Winter,0,4,4,4,31,170,63.18,123.14,0.0,0.0,0.0,0.0,0%,EXIT
Tote bag,Handbag Tote bag Style 49898,Women,2001707701,202202,Seasonal,Vinyl,23/06/2018,Pearl,283,A,February,Spring/Summer,59,278,218,278,44,165,37.38,139.11836,6002.56324,0.73,8207.98324,1527.01676,19%,MIDDLE
Tote bag,Handbag Tote bag Style 49898,Women,2001707701,202203,Seasonal,Vinyl,23/06/2018,Pearl,283,A,March,Spring/Summer,62,113,242,304,36,165,37.38,143.025312,6550.009344,0.74,8867.569344,1362.430656,15%,MIDDLE
Tote bag,Handbag Tote bag Style 49898,Women,2001707701,202204,Seasonal,Vinyl,23/06/2018,Pearl,283,A,April,Spring/Summer,58,104,216,276,40,165,37.38,139.281229,5910.271282,0.73,8078.311282,1491.688718,18%,MIDDLE
Tote bag,Handbag Tote bag Style 49898,Women,2001707701,202205,Seasonal,Vinyl,23/06/2018,Pearl,283,A,May,Spring/Summer,48,78,181,231,44,165,37.38,132.854607,4582.781136,0.72,6377.021136,1542.978864,24%,MIDDLE
Tote bag,Handbag Tote bag Style 49898,Women,2001707701,202206,Seasonal,Vinyl,23/06/2018,Pearl,283,A,June,Spring/Summer,59,96,221,280,44,165,37.38,104.551027,3963.090593,0.64,6168.510593,3566.489407,58%,MIDDLE
Tote bag,Handbag Tote bag Style 49898,Women,2001707701,202207,Seasonal,Vinyl,23/06/2018,Pearl,283,A,July,Spring/Summer,33,79,109,142,44,165,37.38,84.745,1563.045,0.56,2796.585,2648.415,95%,MIDDLE
Tote bag,Handbag Tote bag Style 49898,Women,2001707701,202208,Seasonal,Vinyl,23/06/2018,Pearl,283,A,August,Fall/Winter,10,26,33,43,44,165,37.38,88.600714,512.20714,0.58,886.00714,763.99286,86%,MIDDLE
Tote bag,Handbag Tote bag Style 49898,Women,2001707701,202209,Seasonal,Vinyl,23/06/2018,Pearl,283,A,September,Fall/Winter,1,4,4,5,31,165,37.38,93.39,56.01,0.6,93.39,71.61,77%,MIDDLE
Tote bag,Handbag Tote bag Style 49898,Women,2001707701,202211,Seasonal,Vinyl,23/06/2018,Pearl,283,A,November,Fall/Winter,1,1,4,5,40,165,37.38,99.27,61.89,0.62,99.27,65.73,66%,MIDDLE
Tote bag,Handbag Tote bag Style 50198,Women,2001714551,202202,Carryover,Velvet,19/05/2020,Pearl,282,A,February,Spring/Summer,97,457,359,457,44,170,84.55,130.614433,4468.250001,0.35,12669.6,3820.399999,30%,EXIT
Tote bag,Handbag Tote bag Style 50198,Women,2001714551,202203,Carryover,Velvet,19/05/2020,Pearl,282,A,March,Spring/Summer,59,167,239,298,44,170,84.55,132.976449,2857.160491,0.36,7845.610491,2184.389509,28%,EXIT
Tote bag,Handbag Tote bag Style 50198,Women,2001714551,202204,Carryover,Velvet,19/05/2020,Pearl,282,A,April,Spring/Summer,62,131,242,306,44,170,84.55,132.698235,2985.19057,0.36,8227.29057,2312.70943,28%,EXIT
Tote bag,Handbag Tote bag Style 50198,Women,2001714551,202205,Carryover,Velvet,19/05/2020,Pearl,282,A,May,Spring/Summer,41,115,167,208,44,170,84.55,128.066595,1784.180395,0.34,5250.730395,1719.269605,33%,EXIT
Tote bag,Handbag Tote bag Style 50198,Women,2001714551,202206,Carryover,Velvet,19/05/2020,Pearl,282,A,June,Spring/Summer,63,146,249,312,44,170,84.55,108.242632,1492.635816,0.22,6819.285816,3890.714184,57%,EXIT
Tote bag,Handbag Tote bag Style 50198,Women,2001714551,202207,Carryover,Velvet,19/05/2020,Pearl,282,A,July,Spring/Summer,81,147,283,364,44,170,84.55,89.065128,365.725368,0.05,7214.275368,6555.724632,91%,EXIT
Tote bag,Handbag Tote bag Style 50198,Women,2001714551,202208,Carryover,Velvet,19/05/2020,Pearl,282,A,August,Fall/Winter,41,104,171,217,44,170,84.55,90.392888,239.558408,0.06,3706.108408,3263.891592,88%,EXIT
Tote bag,Handbag Tote bag Style 50198,Women,2001714551,202209,Carryover,Velvet,19/05/2020,Pearl,282,A,September,Fall/Winter,2,16,16,18,44,170,84.55,80.82,-7.46,-0.05,161.64,178.36,110%,EXIT
Tote bag,Handbag Tote bag Style 50198,Women,2001714551,202210,Carryover,Velvet,19/05/2020,Pearl,282,A,October,Fall/Winter,0,4,1,1,40,170,84.55,0.0,0.0,0.0,0.0,0.0,0%,EXIT
Tote bag,Handbag Tote bag Style 50198,Women,2001714551,202211,Carryover,Velvet,19/05/2020,Pearl,282,A,November,Fall/Winter,1,6,9,10,44,170,84.55,128.2775,40.605,0.16,125.155,44.845,36%,EXIT
Tote bag,Handbag Tote bag Style 50198,Women,2001714551,202212,Carryover,Velvet,19/05/2020,Pearl,282,A,December,Fall/Winter,1,1,4,5,44,170,84.55,95.9,11.35,0.12,95.9,74.1,77%,EXIT
Tote bag,Handbag Tote bag Style 50212,Women,2001714851,202203,Seasonal,Vinyl,11/6/18,Black,213,A,March,Spring/Summer,16,16,0,16,23,170,38.43,116.397058,1247.472928,0.67,1862.352928,857.647072,46%,EXIT
Tote bag,Handbag Tote bag Style 50212,Women,2001714851,202204,Seasonal,Vinyl,11/6/18,Black,213,A,April,Spring/Summer,54,225,192,246,32,170,38.43,129.43016,4914.00864,0.7,6989.22864,2190.77136,31%,EXIT
Tote bag,Handbag Tote bag Style 50212,Women,2001714851,202205,Seasonal,Vinyl,11/6/18,Black,213,A,May,Spring/Summer,76,135,246,322,36,170,38.43,125.0256,6581.2656,0.69,9501.9456,3418.0544,36%,EXIT
Tote bag,Handbag Tote bag Style 50212,Women,2001714851,202206,Seasonal,Vinyl,11/6/18,Black,213,A,June,Spring/Summer,56,128,203,259,36,170,38.43,114.417192,4255.282752,0.66,6407.362752,3112.637248,49%,EXIT
Tote bag,Handbag Tote bag Style 50212,Women,2001714851,202207,Seasonal,Vinyl,11/6/18,Black,213,A,July,Spring/Summer,77,164,243,320,36,170,38.43,94.596828,4324.845756,0.59,7283.955756,5806.044244,80%,EXIT
Tote bag,Handbag Tote bag Style 50212,Women,2001714851,202208,Seasonal,Vinyl,11/6/18,Black,213,A,August,Fall/Winter,20,66,73,94,36,170,38.43,96.560384,1162.60768,0.6,1931.20768,1468.79232,76%,EXIT
Tote bag,Handbag Tote bag Style 50212,Women,2001714851,202209,Seasonal,Vinyl,11/6/18,Black,213,A,September,Fall/Winter,1,3,6,7,27,170,38.43,122.74,84.31,0.69,122.74,47.26,39%,EXIT
Tote bag,Handbag Tote bag Style 50212,Women,2001714851,202210,Seasonal,Vinyl,11/6/18,Black,213,A,October,Fall/Winter,0,5,5,5,36,170,38.43,109.83,0.0,0.0,0.0,0.0,0%,EXIT
Tote bag,Handbag Tote bag Style 50212,Women,2001714851,202211,Seasonal,Vinyl,11/6/18,Black,213,A,November,Fall/Winter,0,7,7,7,32,170,38.43,113.496666,0.0,0.0,0.0,0.0,0%,EXIT
Tote bag,Handbag Tote bag Style 50299,Women,2001717629,202205,Seasonal,Leather,24/06/2018,Yellow,261,B,May,Spring/Summer,11,11,0,11,31,130,34.01,95.430909,675.629999,0.64,1049.739999,380.260001,36%,ENTRY
Tote bag,Handbag Tote bag Style 50299,Women,2001717629,202206,Seasonal,Leather,24/06/2018,Yellow,261,B,June,Spring/Summer,19,80,67,86,31,130,34.01,89.285681,1050.237939,0.62,1696.427939,773.572061,46%,ENTRY
Tote bag,Handbag Tote bag Style 50299,Women,2001717629,202207,Seasonal,Leather,24/06/2018,Yellow,261,B,July,Spring/Summer,35,41,136,171,31,130,34.01,96.456428,2185.62498,0.65,3375.97498,1174.02502,35%,ENTRY
Tote bag,Handbag Tote bag Style 50299,Women,2001717629,202208,Seasonal,Leather,24/06/2018,Yellow,261,B,August,Fall/Winter,10,29,41,51,31,130,34.01,100.804545,667.94545,0.66,1008.04545,291.95455,29%,ENTRY
Tote bag,Handbag Tote bag Style 50299,Women,2001717629,202209,Seasonal,Leather,24/06/2018,Yellow,261,B,September,Fall/Winter,1,6,6,7,31,130,34.01,68.013333,34.003333,0.5,68.013333,61.986667,91%,ENTRY
Tote bag,Handbag Tote bag Style 50299,Women,2001717629,202210,Seasonal,Leather,24/06/2018,Yellow,261,B,October,Fall/Winter,2,4,9,11,31,130,34.01,100.796666,133.573332,0.66,201.593332,58.406668,29%,ENTRY
Tote bag,Handbag Tote bag Style 50299,Women,2001717629,202211,Seasonal,Leather,24/06/2018,Yellow,261,B,November,Fall/Winter,12,13,48,60,27,130,34.01,54.2006425,233.924995,0.37,642.044995,917.955005,143%,ENTRY
Tote bag,Handbag Tote bag Style 50299,Women,2001717629,202212,Seasonal,Leather,24/06/2018,Yellow,261,B,December,Fall/Winter,2,14,17,19,27,130,34.01,73.122,78.224,0.53,146.244,113.756,78%,ENTRY
Tote bag,Handbag Tote bag Style 51693,Women,2001782303,202206,Carryover EOL,Nylon,16/07/2018,Black Metal,250,A,June,Spring/Summer,41,41,0,41,27,175,88.51,126.439125,1555.094125,0.3,5184.004125,1990.995875,38%,EXIT
Tote bag,Handbag Tote bag Style 51693,Women,2001782303,202207,Carryover EOL,Nylon,16/07/2018,Black Metal,250,A,July,Spring/Summer,83,336,302,388,27,175,88.51,133.136312,3703.983896,0.34,11050.3139,3474.686104,31%,EXIT
Tote bag,Handbag Tote bag Style 51693,Women,2001782303,202208,Carryover EOL,Nylon,16/07/2018,Black Metal,250,A,August,Fall/Winter,75,160,289,366,27,175,88.51,132.552361,3303.177075,0.33,9941.427075,3183.572925,32%,EXIT
Tote bag,Handbag Tote bag Style 51693,Women,2001782303,202209,Carryover EOL,Nylon,16/07/2018,Black Metal,250,A,September,Fall/Winter,58,137,245,304,27,175,88.51,132.715781,2563.935298,0.33,7697.515298,2452.484702,32%,EXIT
Tote bag,Handbag Tote bag Style 51693,Women,2001782303,202210,Carryover EOL,Nylon,16/07/2018,Black Metal,250,A,October,Fall/Winter,36,87,136,172,27,175,88.51,127.09125,1388.925,0.3,4575.285,1724.715,38%,EXIT
Tote bag,Handbag Tote bag Style 51693,Women,2001782303,202211,Carryover EOL,Nylon,16/07/2018,Black Metal,250,A,November,Fall/Winter,54,95,188,242,27,175,88.51,99.162685,616.27647,0.11,5395.81647,4054.18353,75%,EXIT
Tote bag,Handbag Tote bag Style 51693,Women,2001782303,202212,Carryover EOL,Nylon,16/07/2018,Black Metal,250,A,December,Fall/Winter,31,74,122,153,27,175,88.51,128.219411,1230.991741,0.31,3974.801741,1450.198259,36%,EXIT
Tote bag,Handbag Tote bag Style 51694,Women,2001782313,202206,Carryover,Vinyl,6/9/18,Black Metal,244,B,June,Spring/Summer,39,182,143,182,27,165,58.26,120.944375,2444.690625,0.52,4716.830625,1718.169375,36%,MIDDLE
Tote bag,Handbag Tote bag Style 51694,Women,2001782313,202207,Carryover,Vinyl,6/9/18,Black Metal,244,B,July,Spring/Summer,57,124,223,281,27,165,58.26,120.385282,3541.141074,0.52,6861.961074,2543.038926,37%,MIDDLE
Tote bag,Handbag Tote bag Style 51694,Women,2001782313,202208,Carryover,Vinyl,6/9/18,Black Metal,244,B,August,Fall/Winter,32,77,141,173,27,165,58.26,122.222162,2046.789184,0.52,3911.109184,1368.890816,35%,MIDDLE
Tote bag,Handbag Tote bag Style 51694,Women,2001782313,202209,Carryover,Vinyl,6/9/18,Black Metal,244,B,September,Fall/Winter,21,46,83,104,27,165,58.26,126.326818,1429.403178,0.54,2652.863178,812.136822,31%,MIDDLE
Tote bag,Handbag Tote bag Style 51694,Women,2001782313,202210,Carryover,Vinyl,6/9/18,Black Metal,244,B,October,Fall/Winter,7,20,37,44,27,165,58.26,110.826,367.962,0.47,775.782,379.218,49%,MIDDLE
Tote bag,Handbag Tote bag Style 51694,Women,2001782313,202211,Carryover,Vinyl,6/9/18,Black Metal,244,B,November,Fall/Winter,27,39,113,140,27,165,58.26,96.9470415,1010.255909,0.4,2583.275909,1871.724091,72%,MIDDLE
Tote bag,Handbag Tote bag Style 51694,Women,2001782313,202212,Carryover,Vinyl,6/9/18,Black Metal,244,B,December,Fall/Winter,2,13,12,14,27,165,58.26,109.105,101.69,0.47,218.21,111.79,51%,MIDDLE
Tote bag,Handbag Tote bag Style 51772,Women,2001783801,202210,Newness,Nylon,17/12/2022,Cognac,128,C,October,Fall/Winter,14,14,0,14,9,155,75.88,132.517142,792.919988,0.43,1855.239988,314.760012,17%,MIDDLE
